xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180017000,75.991200,18.637763,47.032706,8.304984,8.582400,NaN,NaN,NaN
20200201T180017100,75.675294,18.394268,47.032708,8.304980,8.487360,NaN,NaN,NaN
20200201T180017200,75.296542,18.239573,47.032711,8.304977,8.606160,NaN,NaN,NaN
20200201T180017300,75.005332,18.192482,47.032714,8.304976,8.634960,NaN,NaN,NaN
20200201T180017400,74.662128,18.046728,47.032717,8.304973,8.764200,NaN,NaN,NaN
20200201T180017500,74.236892,17.885096,47.032720,8.304970,9.215640,NaN,NaN,NaN
20200201T180017600,73.854056,17.769791,47.032723,8.304968,9.771120,NaN,NaN,NaN
20200201T180017700,73.404236,17.659034,47.032727,8.304965,10.445400,NaN,NaN,NaN
20200201T180017800,72.973573,17.591135,47.032731,8.304963,11.167560,NaN,NaN,NaN
20200201T180017900,72.414450,17.624063,47.032736,8.304962,12.026520,NaN,NaN,NaN
20200201T180018000,72.082237,17.599944,47.032739,8.304961,12.588480,NaN,NaN,NaN
20200201T180018100,71.595526,17.534590,47.032743,8.304959,13.073400,NaN,NaN,NaN
20200201T180018200,71.169002,17.550942,47.032747,8.304958,13.452840,NaN,NaN,NaN
20200201T180018300,70.794389,17.480498,47.032750,8.304957,13.875480,NaN,NaN,NaN
20200201T180018400,70.423915,17.494305,47.032753,8.304956,14.160600,NaN,NaN,NaN
20200201T180018500,70.071229,17.543492,47.032756,8.304956,14.243040,NaN,NaN,NaN
20200201T180018600,69.821077,17.597070,47.032759,8.304956,14.130360,NaN,NaN,NaN
20200201T180018700,69.566813,17.628217,47.032761,8.304956,13.888800,NaN,NaN,NaN
20200201T180018800,69.211386,17.662451,47.032764,8.304955,13.652640,NaN,NaN,NaN
20200201T180018900,68.791715,17.716187,47.032768,8.304955,13.353120,NaN,NaN,NaN
20200201T180019000,68.436316,17.812240,47.032771,8.304955,13.200120,NaN,NaN,NaN
20200201T180019100,68.142448,17.935656,47.032774,8.304956,12.914280,NaN,NaN,NaN
20200201T180019200,67.877276,18.030628,47.032777,8.304957,12.554280,NaN,NaN,NaN
20200201T180019300,67.498635,18.123213,47.032780,8.304957,12.289680,NaN,NaN,NaN
20200201T180019400,67.063944,18.218343,47.032784,8.304957,12.197160,NaN,NaN,NaN
20200201T180019500,67.031109,18.162537,47.032784,8.304956,11.913480,NaN,NaN,NaN
20200201T180019600,66.854794,18.248950,47.032786,8.304957,11.674080,NaN,NaN,NaN
20200201T180019700,66.342210,18.412454,47.032791,8.304958,11.697480,NaN,NaN,NaN
20200201T180019800,65.992293,18.538415,47.032794,8.304959,11.656080,NaN,NaN,NaN
20200201T180019900,65.594548,18.711783,47.032798,8.304960,11.651040,NaN,NaN,NaN
20200201T180020000,65.308848,18.756420,47.032801,8.304960,11.624400,NaN,NaN,NaN
20200201T180020100,64.760688,18.849164,47.032805,8.304960,11.796840,NaN,NaN,NaN
20200201T180020200,64.466737,18.787120,47.032808,8.304958,11.928960,NaN,NaN,NaN
20200201T180020300,63.962320,18.871845,47.032813,8.304958,12.206880,NaN,NaN,NaN
20200201T180020400,63.600069,18.930514,47.032816,8.304958,12.294000,NaN,NaN,NaN
20200201T180020500,63.270597,18.921349,47.032819,8.304957,12.501360,NaN,NaN,NaN
20200201T180020600,63.032723,18.918580,47.032821,8.304957,12.593160,NaN,NaN,NaN
