time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133511100,-173.405521,-36.940639,47.029784,8.287583,8.009640,NaN,NaN,NaN
20200203T133511200,-173.291497,-37.118529,47.029782,8.287584,7.961040,NaN,NaN,NaN
20200203T133511300,-173.154669,-37.363128,47.029780,8.287586,8.164800,NaN,NaN,NaN
20200203T133511400,-173.033043,-37.529901,47.029779,8.287588,8.142840,NaN,NaN,NaN
20200203T133511500,-172.888612,-37.730029,47.029777,8.287590,8.011440,NaN,NaN,NaN
20200203T133511600,-172.827801,-37.896800,47.029775,8.287590,7.957440,NaN,NaN,NaN
20200203T133511700,-172.706177,-38.141398,47.029773,8.287592,8.036640,NaN,NaN,NaN
20200203T133511800,-172.592154,-38.341525,47.029771,8.287593,8.082000,NaN,NaN,NaN
20200203T133511900,-172.500936,-38.530533,47.029770,8.287595,7.932600,NaN,NaN,NaN
20200203T133512000,-172.356506,-38.764014,47.029767,8.287597,7.857360,NaN,NaN,NaN
20200203T133512100,-172.227279,-38.986377,47.029765,8.287598,8.038440,NaN,NaN,NaN
20200203T133512200,-172.090448,-39.119796,47.029764,8.287600,8.078760,NaN,NaN,NaN
20200203T133512300,-171.930814,-39.364396,47.029762,8.287602,8.154720,NaN,NaN,NaN
20200203T133512400,-171.854800,-39.531168,47.029761,8.287603,8.188560,NaN,NaN,NaN
20200203T133512500,-171.733176,-39.775766,47.029758,8.287605,8.243640,NaN,NaN,NaN
20200203T133512600,-171.649560,-39.975892,47.029757,8.287606,8.330400,NaN,NaN,NaN
20200203T133512700,-171.543137,-40.109311,47.029755,8.287607,8.200440,NaN,NaN,NaN
20200203T133512800,-171.398708,-40.387264,47.029753,8.287609,8.274240,NaN,NaN,NaN
20200203T133512900,-171.254277,-40.598509,47.029751,8.287611,8.370360,NaN,NaN,NaN
20200203T133513000,-171.109844,-40.754165,47.029750,8.287613,8.220240,NaN,NaN,NaN
20200203T133513100,-171.011024,-40.943173,47.029748,8.287614,8.025840,NaN,NaN,NaN
20200203T133513200,-170.874195,-41.132182,47.029746,8.287616,8.011440,NaN,NaN,NaN
20200203T133513300,-170.790580,-41.354543,47.029744,8.287617,7.889040,NaN,NaN,NaN
20200203T133513400,-170.706963,-41.510197,47.029743,8.287618,7.790040,NaN,NaN,NaN
